"","id","Season","lower_team","higher_team","EM_diff","adj_off_diff","adj_def_diff","adj_tempo_diff","lower_team_court_adv","Spread","predicted_spreads"
"558","2021_1159_1425",2021,1159,1425,-11.98,-1.90000000000001,10,5.10000000000001,1,8.72488784790039,8.72488784790039
"559","2021_1159_1429",2021,1159,1429,-6.25,5.2,11.4,3.5,1,6.15697622299194,6.15697622299194
"560","2021_1159_1433",2021,1159,1433,-5.82,5.40000000000001,11.1,2.60000000000001,1,5.92704010009766,5.92704010009766
"561","2021_1159_1437",2021,1159,1437,-12.39,-7.7,4.7,7.30000000000001,1,9.09229278564453,9.09229278564453
"562","2021_1159_1438",2021,1159,1438,-12.42,-4.7,7.60000000000001,12.3,1,9.25826740264893,9.25826740264893
"563","2021_1159_1439",2021,1159,1439,-5,0.900000000000006,5.8,6.30000000000001,1,5.8564190864563,5.8564190864563
"564","2021_1159_1452",2021,1159,1452,-10.16,-5.2,4.90000000000001,2.80000000000001,1,9.52402114868164,9.52402114868164
"565","2021_1159_1455",2021,1159,1455,-1.35,0.900000000000006,2.2,4.80000000000001,1,3.40867829322815,3.40867829322815
"566","2021_1159_1457",2021,1159,1457,1.25,5.8,4.5,-1.19999999999999,1,3.26561665534973,3.26561665534973
"567","2021_1159_1458",2021,1159,1458,-12.4,-1.59999999999999,10.8,7.5,1,9.51706886291504,9.51706886291504
"568","2021_1160_1163",2021,1160,1163,-0.219999999999999,0.900000000000006,1.09999999999999,0.400000000000006,1,3.18640637397766,3.18640637397766
"569","2021_1160_1166",2021,1160,1166,0.380000000000003,-0.400000000000006,-0.799999999999997,-2.69999999999999,1,3.06076312065125,3.06076312065125
"570","2021_1160_1179",2021,1160,1179,7.06,0.5,-6.60000000000001,-0.399999999999991,1,-1.1898033618927,-1.1898033618927
"571","2021_1160_1180",2021,1160,1180,20,7.3,-12.8,2.2,1,-11.2343158721924,-11.2343158721924
"572","2021_1160_1186",2021,1160,1186,15.05,6.8,-8.3,-5.89999999999999,1,-6.20264720916748,-6.20264720916748
"573","2021_1160_1196",2021,1160,1196,3.93,3.40000000000001,-0.600000000000009,-2.19999999999999,1,1.06732201576233,1.06732201576233
"574","2021_1160_1199",2021,1160,1199,-0.419999999999998,-2,-1.60000000000001,-4.09999999999999,1,3.48186564445496,3.48186564445496
"575","2021_1160_1207",2021,1160,1207,7.62,6.7,-0.900000000000006,-3.19999999999999,1,-1.22843313217163,-6.5
"576","2021_1160_1210",2021,1160,1210,3.11,1.09999999999999,-2,-1.39999999999999,1,1.39036917686462,1.39036917686462
"577","2021_1160_1211",2021,1160,1211,-14.88,-11.5,3.3,-8.39999999999999,1,13.1108989715576,13.1108989715576
"578","2021_1160_1213",2021,1160,1213,14.7,10.8,-3.90000000000001,1,1,-4.98864555358887,-4.98864555358887
"579","2021_1160_1216",2021,1160,1216,24.39,16.9,-7.5,-0.299999999999997,1,-10.4883823394775,-10.4883823394775
"580","2021_1160_1222",2021,1160,1222,-7.19,-4.5,2.7,1.5,1,7.28827476501465,7.28827476501465
"581","2021_1160_1228",2021,1160,1228,-8.91,-4.5,4.39999999999999,-4.3,1,8.71084022521973,8.71084022521973
"582","2021_1160_1233",2021,1160,1233,22.68,14.1,-8.7,-1.89999999999999,1,-11.869574546814,-11.869574546814
"583","2021_1160_1234",2021,1160,1234,-7.2,-9,-1.90000000000001,-3.59999999999999,1,2.4010751247406,2.4010751247406
"584","2021_1160_1242",2021,1160,1242,0.610000000000003,4.8,4.2,-1.89999999999999,1,3.13826823234558,3.13826823234558
"585","2021_1160_1251",2021,1160,1251,13.27,4.3,-9,3.3,1,-4.06307125091553,-4.06307125091553
"586","2021_1160_1260",2021,1160,1260,-2.09,4,6.09999999999999,2.2,1,3.65045237541199,3.65045237541199
"587","2021_1160_1261",2021,1160,1261,2.03,-5.40000000000001,-7.40000000000001,-4.3,1,1.76162612438202,1.76162612438202
"588","2021_1160_1268",2021,1160,1268,2.97,3.5,0.5,1.10000000000001,1,1.4060914516449,1.4060914516449
"589","2021_1160_1276",2021,1160,1276,-9.05,-5,4.09999999999999,-0.399999999999991,1,8.43704319000244,8.43704319000244
"590","2021_1160_1277",2021,1160,1277,7.7,7.5,-0.299999999999997,-2.19999999999999,1,-1.28404116630554,-1.28404116630554
"591","2021_1160_1281",2021,1160,1281,6.48,4.2,-2.3,-2.3,1,-0.875100553035736,-0.875100553035736
"592","2021_1160_1287",2021,1160,1287,17.72,14.2,-3.5,0.800000000000011,1,-8.43250751495361,-8.43250751495361
"593","2021_1160_1291",2021,1160,1291,26.66,19,-7.7,4.2,1,-10.7938461303711,-10.7938461303711
"594","2021_1160_1313",2021,1160,1313,25.37,13.8,-11.6,-1.3,1,-10.2739238739014,-10.2739238739014
"595","2021_1160_1314",2021,1160,1314,1.57,4.3,2.7,-5.39999999999999,1,2.65095210075378,2.65095210075378
"596","2021_1160_1317",2021,1160,1317,9.91,9.09999999999999,-0.900000000000006,3.3,1,-2.84499549865723,-2.84499549865723
"597","2021_1160_1325",2021,1160,1325,10.87,1.59999999999999,-9.3,-2.89999999999999,1,-2.97210025787354,-2.97210025787354
"598","2021_1160_1326",2021,1160,1326,-3.72,-7.8,-4.10000000000001,-0.699999999999989,1,5.26138162612915,5.26138162612915
"599","2021_1160_1328",2021,1160,1328,5,3,-2,-1.3,1,0.634709417819977,0.634709417819977
"600","2021_1160_1329",2021,1160,1329,2.88,4.40000000000001,1.5,-5.5,1,1.39036917686462,1.39036917686462
"601","2021_1160_1331",2021,1160,1331,20.48,5.8,-14.7,-5.39999999999999,1,-9.40560245513916,-9.40560245513916
"602","2021_1160_1332",2021,1160,1332,4,0,-4,-0.799999999999997,1,1.11220145225525,1.11220145225525
"603","2021_1160_1333",2021,1160,1333,11.51,5.09999999999999,-6.40000000000001,1,1,-3.3726954460144,-3.3726954460144
"604","2021_1160_1345",2021,1160,1345,-0.569999999999997,0.799999999999997,1.39999999999999,-0.0999999999999943,1,3.18640637397766,3.18640637397766
"605","2021_1160_1353",2021,1160,1353,3.55,5.8,2.2,-1.39999999999999,1,0.927049458026886,0.927049458026886
"606","2021_1160_1361",2021,1160,1361,0.420000000000002,3.7,3.2,0.300000000000011,1,2.1001238822937,2.1001238822937
"607","2021_1160_1364",2021,1160,1364,9.47,5.2,-4.3,0.300000000000011,1,-2.94860100746155,-2.94860100746155
"608","2021_1160_1382",2021,1160,1382,0.690000000000001,3,2.3,1.2,1,3.04396891593933,3.04396891593933
"609","2021_1160_1393",2021,1160,1393,5.44,0.599999999999994,-4.90000000000001,-2.8,1,-3.36127781867981,-3.36127781867981
"610","2021_1160_1397",2021,1160,1397,0.550000000000001,5.59999999999999,5,-0.899999999999991,1,3.42944765090942,3.42944765090942
"611","2021_1160_1400",2021,1160,1400,1.06,0.599999999999994,-0.5,-2.8,1,2.96836376190186,2.96836376190186
"612","2021_1160_1403",2021,1160,1403,0.690000000000001,2.09999999999999,1.3,1,1,3.27191638946533,3.27191638946533
"613","2021_1160_1411",2021,1160,1411,27.73,15.5,-12.3,-5.59999999999999,1,-9.32447910308838,-9.32447910308838
"614","2021_1160_1417",2021,1160,1417,5.77,1,-4.8,1.7,1,-1.51871395111084,-1.51871395111084
"615","2021_1160_1422",2021,1160,1422,13.46,10.3,-3.2,-2.09999999999999,1,-4.92349004745483,-4.92349004745483
"616","2021_1160_1425",2021,1160,1425,-0.539999999999999,1.59999999999999,2.09999999999999,-0.899999999999991,1,3.41435432434082,3.41435432434082
"617","2021_1160_1429",2021,1160,1429,5.19,8.7,3.5,-2.5,1,0.322517365217209,0.322517365217209
"618","2021_1160_1433",2021,1160,1433,5.62,8.90000000000001,3.2,-3.39999999999999,1,-1.05195736885071,-1.05195736885071
"619","2021_1160_1437",2021,1160,1437,-0.949999999999999,-4.2,-3.2,1.30000000000001,1,3.87665200233459,3.87665200233459
"620","2021_1160_1438",2021,1160,1438,-0.979999999999997,-1.2,-0.299999999999997,6.3,1,3.67584156990051,3.67584156990051
"621","2021_1160_1439",2021,1160,1439,6.44,4.40000000000001,-2.10000000000001,0.300000000000011,1,-0.727237522602081,-0.727237522602081
"622","2021_1160_1452",2021,1160,1452,1.28,-1.7,-3,-3.19999999999999,1,3.40562701225281,3.40562701225281
"623","2021_1160_1455",2021,1160,1455,10.09,4.40000000000001,-5.7,-1.19999999999999,1,-3.52266955375671,-3.52266955375671
"624","2021_1160_1457",2021,1160,1457,12.69,9.3,-3.40000000000001,-7.19999999999999,1,-3.69593548774719,-3.69593548774719
"625","2021_1160_1458",2021,1160,1458,-0.959999999999997,1.90000000000001,2.89999999999999,1.5,1,3.43108558654785,3.43108558654785
"626","2021_1163_1166",2021,1163,1166,0.600000000000001,-1.30000000000001,-1.89999999999999,-3.09999999999999,1,3.17357540130615,3.17357540130615
"627","2021_1163_1179",2021,1163,1179,7.28,-0.400000000000006,-7.7,-0.799999999999997,1,-1.20300483703613,-1.20300483703613
"628","2021_1163_1180",2021,1163,1180,20.22,6.39999999999999,-13.9,1.8,1,-11.0972595214844,-11.0972595214844
"629","2021_1163_1186",2021,1163,1186,15.27,5.89999999999999,-9.39999999999999,-6.3,1,-6.289635181427,-6.289635181427
"630","2021_1163_1196",2021,1163,1196,4.15,2.5,-1.7,-2.59999999999999,1,0.990120232105255,0.990120232105255
"631","2021_1163_1199",2021,1163,1199,-0.199999999999999,-2.90000000000001,-2.7,-4.5,1,3.49010562896729,3.49010562896729
"632","2021_1163_1207",2021,1163,1207,7.84,5.8,-2,-3.59999999999999,1,-1.22843313217163,-1.22843313217163
"633","2021_1163_1210",2021,1163,1210,3.33,0.199999999999989,-3.09999999999999,-1.8,1,0.649840176105499,0.649840176105499
"634","2021_1163_1211",2021,1163,1211,-14.66,-12.4,2.2,-8.8,1,13.0724973678589,13.0724973678589
"635","2021_1163_1213",2021,1163,1213,14.92,9.89999999999999,-5,0.599999999999994,1,-5.75642728805542,-5.75642728805542
"636","2021_1163_1216",2021,1163,1216,24.61,16,-8.59999999999999,-0.700000000000003,1,-11.2966375350952,-11.2966375350952
"637","2021_1163_1222",2021,1163,1222,-6.97,-5.40000000000001,1.60000000000001,1.09999999999999,1,7.18672847747803,7.18672847747803
"638","2021_1163_1228",2021,1163,1228,-8.69,-5.40000000000001,3.3,-4.7,1,8.11967754364014,8.11967754364014
"639","2021_1163_1233",2021,1163,1233,22.9,13.2,-9.8,-2.3,1,-11.098051071167,-11.098051071167
"640","2021_1163_1234",2021,1163,1234,-6.98,-9.90000000000001,-3,-4,1,1.43285489082336,1.43285489082336
"641","2021_1163_1242",2021,1163,1242,0.830000000000002,3.89999999999999,3.10000000000001,-2.3,1,2.95450472831726,2.95450472831726
"642","2021_1163_1251",2021,1163,1251,13.49,3.39999999999999,-10.1,2.9,1,-5.47063684463501,-5.47063684463501
"643","2021_1163_1260",2021,1163,1260,-1.87,3.09999999999999,5,1.8,1,3.65045237541199,3.65045237541199
"644","2021_1163_1261",2021,1163,1261,2.25,-6.30000000000001,-8.5,-4.7,1,-1.48360073566437,-1.48360073566437
"645","2021_1163_1268",2021,1163,1268,3.19,2.59999999999999,-0.599999999999994,0.700000000000003,1,1.39310836791992,-3
"646","2021_1163_1276",2021,1163,1276,-8.83,-5.90000000000001,3,-0.799999999999997,1,8.43704319000244,8.43704319000244
"647","2021_1163_1277",2021,1163,1277,7.92,6.59999999999999,-1.39999999999999,-2.59999999999999,1,-1.22843313217163,-1.22843313217163
"648","2021_1163_1281",2021,1163,1281,6.7,3.3,-3.39999999999999,-2.7,1,-1.2376549243927,-1.2376549243927
"649","2021_1163_1287",2021,1163,1287,17.94,13.3,-4.59999999999999,0.400000000000006,1,-8.43432331085205,-8.43432331085205
"650","2021_1163_1291",2021,1163,1291,26.88,18.1,-8.8,3.8,1,-11.2149677276611,-11.2149677276611
"651","2021_1163_1313",2021,1163,1313,25.59,12.9,-12.7,-1.7,1,-10.4624099731445,-10.4624099731445
"652","2021_1163_1314",2021,1163,1314,1.79,3.39999999999999,1.60000000000001,-5.8,1,3.35325717926025,3.35325717926025
"653","2021_1163_1317",2021,1163,1317,10.13,8.19999999999999,-2,2.9,1,-2.95079135894775,-2.95079135894775
"654","2021_1163_1325",2021,1163,1325,11.09,0.699999999999989,-10.4,-3.3,1,-3.324862241745,-3.324862241745
"655","2021_1163_1326",2021,1163,1326,-3.5,-8.7,-5.2,-1.09999999999999,1,2.95264291763306,2.95264291763306
"656","2021_1163_1328",2021,1163,1328,5.22,2.09999999999999,-3.09999999999999,-1.7,1,-0.320094078779221,-0.320094078779221
"657","2021_1163_1329",2021,1163,1329,3.1,3.5,0.400000000000006,-5.90000000000001,1,1.39036917686462,1.39036917686462
"658","2021_1163_1331",2021,1163,1331,20.7,4.89999999999999,-15.8,-5.8,1,-9.57294654846191,-9.57294654846191
"659","2021_1163_1332",2021,1163,1332,4.22,-0.900000000000006,-5.09999999999999,-1.2,1,0.61834853887558,0.61834853887558
"660","2021_1163_1333",2021,1163,1333,11.73,4.19999999999999,-7.5,0.599999999999994,1,-4.87211942672729,-4.87211942672729
"661","2021_1163_1345",2021,1163,1345,-0.349999999999998,-0.100000000000009,0.299999999999997,-0.5,1,3.35448098182678,3.35448098182678
"662","2021_1163_1353",2021,1163,1353,3.77,4.89999999999999,1.10000000000001,-1.8,1,1.17567849159241,1.17567849159241
"663","2021_1163_1361",2021,1163,1361,0.640000000000001,2.8,2.10000000000001,-0.0999999999999943,1,3.04396891593933,3.04396891593933
"664","2021_1163_1364",2021,1163,1364,9.69,4.3,-5.39999999999999,-0.0999999999999943,1,-2.76040387153625,-2.76040387153625
"665","2021_1163_1382",2021,1163,1382,0.91,2.09999999999999,1.2,0.799999999999997,1,3.05508971214294,3.05508971214294
"666","2021_1163_1393",2021,1163,1393,5.66,-0.300000000000011,-6,-3.2,1,-1.97078800201416,-1.97078800201416
"667","2021_1163_1397",2021,1163,1397,0.77,4.69999999999999,3.90000000000001,-1.3,1,3.40020751953125,3.40020751953125
"668","2021_1163_1400",2021,1163,1400,1.28,-0.300000000000011,-1.59999999999999,-3.2,1,3.19431114196777,3.19431114196777
"669","2021_1163_1403",2021,1163,1403,0.91,1.19999999999999,0.200000000000003,0.599999999999994,1,3.2830376625061,3.2830376625061
"670","2021_1163_1411",2021,1163,1411,27.95,14.6,-13.4,-6,1,-10.9527139663696,-10.9527139663696
"671","2021_1163_1417",2021,1163,1417,5.99,0.0999999999999943,-5.89999999999999,1.3,1,-1.25499153137207,-1.25499153137207
"672","2021_1163_1422",2021,1163,1422,13.68,9.39999999999999,-4.3,-2.5,1,-4.31767559051514,-4.31767559051514
"673","2021_1163_1425",2021,1163,1425,-0.32,0.699999999999989,1,-1.3,1,3.41435432434082,3.41435432434082
"674","2021_1163_1429",2021,1163,1429,5.41,7.8,2.40000000000001,-2.90000000000001,1,-0.489192575216293,-0.489192575216293
"675","2021_1163_1433",2021,1163,1433,5.84,8,2.10000000000001,-3.8,1,-0.902560889720917,-0.902560889720917
"676","2021_1163_1437",2021,1163,1437,-0.73,-5.10000000000001,-4.3,0.900000000000006,1,3.65599036216736,3.65599036216736
"677","2021_1163_1438",2021,1163,1438,-0.759999999999998,-2.10000000000001,-1.39999999999999,5.9,1,3.54106211662292,3.54106211662292
"678","2021_1163_1439",2021,1163,1439,6.66,3.5,-3.2,-0.0999999999999943,1,-1.03799629211426,-1.03799629211426
"679","2021_1163_1452",2021,1163,1452,1.5,-2.60000000000001,-4.09999999999999,-3.59999999999999,1,3.6480917930603,3.6480917930603
"680","2021_1163_1455",2021,1163,1455,10.31,3.5,-6.8,-1.59999999999999,1,-2.49628400802612,-2.49628400802612
"681","2021_1163_1457",2021,1163,1457,12.91,8.39999999999999,-4.5,-7.59999999999999,1,-2.77667737007141,-2.77667737007141
"682","2021_1163_1458",2021,1163,1458,-0.739999999999998,1,1.8,1.09999999999999,1,3.43108558654785,3.43108558654785
"683","2021_1166_1179",2021,1166,1179,6.68,0.900000000000006,-5.80000000000001,2.3,1,-1.57296180725098,-1.57296180725098
"684","2021_1166_1180",2021,1166,1180,19.62,7.7,-12,4.89999999999999,1,-11.3562316894531,-11.3562316894531
"685","2021_1166_1186",2021,1166,1186,14.67,7.2,-7.5,-3.2,1,-4.84417390823364,-4.84417390823364
"686","2021_1166_1196",2021,1166,1196,3.55,3.80000000000001,0.199999999999989,0.5,1,1.05671882629395,1.05671882629395
"687","2021_1166_1199",2021,1166,1199,-0.800000000000001,-1.59999999999999,-0.800000000000011,-1.40000000000001,1,3.40547657012939,3.40547657012939
"688","2021_1166_1207",2021,1166,1207,7.24,7.10000000000001,-0.100000000000009,-0.5,1,-1.20566272735596,-1.20566272735596
"689","2021_1166_1210",2021,1166,1210,2.73,1.5,-1.2,1.3,1,1.58673906326294,1.58673906326294
"690","2021_1166_1211",2021,1166,1211,-15.26,-11.1,4.09999999999999,-5.7,1,13.0384149551392,13.0384149551392
"691","2021_1166_1213",2021,1166,1213,14.32,11.2,-3.10000000000001,3.69999999999999,1,-5.08863067626953,-5.08863067626953
"692","2021_1166_1216",2021,1166,1216,24.01,17.3,-6.7,2.39999999999999,1,-10.2600631713867,-10.2600631713867
"693","2021_1166_1222",2021,1166,1222,-7.57,-4.09999999999999,3.5,4.19999999999999,1,7.00425386428833,7.00425386428833
"694","2021_1166_1228",2021,1166,1228,-9.29,-4.09999999999999,5.19999999999999,-1.60000000000001,1,8.64385318756104,8.64385318756104
"695","2021_1166_1233",2021,1166,1233,22.3,14.5,-7.90000000000001,0.799999999999997,1,-13.3063116073608,-13.3063116073608
"696","2021_1166_1234",2021,1166,1234,-7.58,-8.59999999999999,-1.10000000000001,-0.900000000000006,1,4.90274286270142,4.90274286270142
"697","2021_1166_1242",2021,1166,1242,0.23,5.2,5,0.799999999999997,1,1.40928721427917,1.40928721427917
"698","2021_1166_1251",2021,1166,1251,12.89,4.7,-8.2,5.99999999999999,1,-4.29940748214722,-4.29940748214722
"699","2021_1166_1260",2021,1166,1260,-2.47,4.40000000000001,6.89999999999999,4.89999999999999,1,3.70489430427551,3.70489430427551
"700","2021_1166_1261",2021,1166,1261,1.65,-5,-6.60000000000001,-1.60000000000001,1,2.57813453674316,2.57813453674316
"701","2021_1166_1268",2021,1166,1268,2.59,3.90000000000001,1.3,3.8,1,1.6029748916626,1.6029748916626
"702","2021_1166_1276",2021,1166,1276,-9.43,-4.59999999999999,4.89999999999999,2.3,1,8.31084156036377,8.31084156036377
"703","2021_1166_1277",2021,1166,1277,7.32,7.90000000000001,0.5,0.5,1,-1.18994069099426,-1.18994069099426
"704","2021_1166_1281",2021,1166,1281,6.1,4.60000000000001,-1.5,0.399999999999991,1,-0.885703980922699,-0.885703980922699
"705","2021_1166_1287",2021,1166,1287,17.34,14.6,-2.7,3.5,1,-8.30528259277344,-8.30528259277344
"706","2021_1166_1291",2021,1166,1291,26.28,19.4,-6.90000000000001,6.89999999999999,1,-10.6425371170044,-10.6425371170044
"707","2021_1166_1313",2021,1166,1313,24.99,14.2,-10.8,1.39999999999999,1,-11.1691541671753,-11.1691541671753
"708","2021_1166_1314",2021,1166,1314,1.19,4.7,3.5,-2.7,1,2.8347156047821,2.8347156047821
"709","2021_1166_1317",2021,1166,1317,9.53,9.5,-0.100000000000009,5.99999999999999,1,-3.06853318214417,-3.06853318214417
"710","2021_1166_1325",2021,1166,1325,10.49,2,-8.5,-0.200000000000003,1,-2.89157152175903,-2.89157152175903
"711","2021_1166_1326",2021,1166,1326,-4.1,-7.39999999999999,-3.30000000000001,2,1,5.61779451370239,5.61779451370239
"712","2021_1166_1328",2021,1166,1328,4.62,3.40000000000001,-1.2,1.39999999999999,1,0.99840921163559,0.99840921163559
"713","2021_1166_1329",2021,1166,1329,2.5,4.80000000000001,2.3,-2.80000000000001,1,1.68786883354187,1.68786883354187
"714","2021_1166_1331",2021,1166,1331,20.1,6.2,-13.9,-2.7,1,-9.8104362487793,-9.8104362487793
"715","2021_1166_1332",2021,1166,1332,3.62,0.400000000000006,-3.2,1.89999999999999,1,0.868832051753998,0.868832051753998
"716","2021_1166_1333",2021,1166,1333,11.13,5.5,-5.60000000000001,3.69999999999999,1,-3.26930212974548,-3.26930212974548
"717","2021_1166_1345",2021,1166,1345,-0.949999999999999,1.2,2.19999999999999,2.59999999999999,1,3.12467002868652,3.12467002868652
"718","2021_1166_1353",2021,1166,1353,3.17,6.2,3,1.3,1,1.25283575057983,1.25283575057983
"719","2021_1166_1361",2021,1166,1361,0.0399999999999991,4.10000000000001,4,3,1,3.30843353271484,3.30843353271484
"720","2021_1166_1364",2021,1166,1364,9.09,5.60000000000001,-3.5,3,1,-2.69727516174316,-2.69727516174316
"721","2021_1166_1382",2021,1166,1382,0.309999999999999,3.40000000000001,3.09999999999999,3.89999999999999,1,2.79724550247192,2.79724550247192
"722","2021_1166_1393",2021,1166,1393,5.06,1,-4.10000000000001,-0.100000000000009,1,-0.725726783275604,-0.725726783275604
"723","2021_1166_1397",2021,1166,1397,0.169999999999998,6,5.8,1.8,1,3.30975818634033,3.30975818634033
"724","2021_1166_1400",2021,1166,1400,0.68,1,0.299999999999997,-0.100000000000009,1,3.27191638946533,3.27191638946533
"725","2021_1166_1403",2021,1166,1403,0.309999999999999,2.5,2.09999999999999,3.69999999999999,1,3.02500104904175,3.02500104904175
"726","2021_1166_1411",2021,1166,1411,27.35,15.9,-11.5,-2.90000000000001,1,-12.0186338424683,-12.0186338424683
"727","2021_1166_1417",2021,1166,1417,5.39,1.40000000000001,-4,4.39999999999999,1,-0.885172784328461,-0.885172784328461
"728","2021_1166_1422",2021,1166,1422,13.08,10.7,-2.40000000000001,0.599999999999994,1,-4.18688821792603,-4.18688821792603
"729","2021_1166_1425",2021,1166,1425,-0.920000000000002,2,2.89999999999999,1.8,1,3.41435432434082,3.41435432434082
"730","2021_1166_1429",2021,1166,1429,4.81,9.10000000000001,4.3,0.199999999999989,1,0.585525453090668,0.585525453090668
"731","2021_1166_1433",2021,1166,1433,5.24,9.30000000000001,4,-0.700000000000003,1,-0.269731789827347,-0.269731789827347
"732","2021_1166_1437",2021,1166,1437,-1.33,-3.8,-2.40000000000001,4,1,3.85405254364014,3.85405254364014
"733","2021_1166_1438",2021,1166,1438,-1.36,-0.799999999999997,0.5,8.99999999999999,1,3.81468057632446,3.81468057632446
"734","2021_1166_1439",2021,1166,1439,6.06,4.80000000000001,-1.30000000000001,3,1,-0.727237522602081,-0.727237522602081
"735","2021_1166_1452",2021,1166,1452,0.899999999999999,-1.3,-2.2,-0.5,1,3.65278291702271,3.65278291702271
"736","2021_1166_1455",2021,1166,1455,9.71,4.80000000000001,-4.90000000000001,1.5,1,-2.73689699172974,-2.73689699172974
"737","2021_1166_1457",2021,1166,1457,12.31,9.7,-2.60000000000001,-4.5,1,-3.85647487640381,-3.85647487640381
"738","2021_1166_1458",2021,1166,1458,-1.34,2.30000000000001,3.69999999999999,4.19999999999999,1,3.82375264167786,3.82375264167786
"739","2021_1179_1180",2021,1179,1180,12.94,6.8,-6.19999999999999,2.59999999999999,1,-4.15231800079346,-4.15231800079346
"740","2021_1179_1186",2021,1179,1186,7.99,6.3,-1.69999999999999,-5.5,1,-1.22843313217163,-1.22843313217163
"741","2021_1179_1196",2021,1179,1196,-3.13,2.90000000000001,6,-1.8,1,4.64317798614502,4.64317798614502
"742","2021_1179_1199",2021,1179,1199,-7.48,-2.5,5,-3.7,1,7.65998125076294,7.65998125076294
"743","2021_1179_1207",2021,1179,1207,0.559999999999999,6.2,5.7,-2.8,1,3.16750836372375,3.16750836372375
"744","2021_1179_1210",2021,1179,1210,-3.95,0.599999999999994,4.60000000000001,-1,1,5.50413036346436,5.50413036346436
"745","2021_1179_1211",2021,1179,1211,-21.94,-12,9.90000000000001,-8,1,15.3716306686401,15.3716306686401
"746","2021_1179_1213",2021,1179,1213,7.64,10.3,2.7,1.39999999999999,1,-1.50969195365906,-1.50969195365906
"747","2021_1179_1216",2021,1179,1216,17.33,16.4,-0.899999999999991,0.0999999999999943,1,-8.29085254669189,-8.29085254669189
"748","2021_1179_1222",2021,1179,1222,-14.25,-5,9.30000000000001,1.89999999999999,1,11.1384468078613,11.1384468078613
"749","2021_1179_1228",2021,1179,1228,-15.97,-5,11,-3.90000000000001,1,12.8108282089233,12.8108282089233
"750","2021_1179_1233",2021,1179,1233,15.62,13.6,-2.09999999999999,-1.5,1,-5.60543632507324,-5.60543632507324
"751","2021_1179_1234",2021,1179,1234,-14.26,-9.5,4.7,-3.2,1,13.9000282287598,13.9000282287598
"752","2021_1179_1242",2021,1179,1242,-6.45,4.3,10.8,-1.5,1,5.98188829421997,5.98188829421997
"753","2021_1179_1251",2021,1179,1251,6.21,3.8,-2.39999999999999,3.7,1,-1.28733015060425,-1.28733015060425
"754","2021_1179_1260",2021,1179,1260,-9.15,3.5,12.7,2.59999999999999,1,8.16526985168457,8.16526985168457
"755","2021_1179_1261",2021,1179,1261,-5.03,-5.90000000000001,-0.799999999999997,-3.90000000000001,1,5.80375146865845,5.80375146865845
"756","2021_1179_1268",2021,1179,1268,-4.09,3,7.10000000000001,1.5,1,5.50413036346436,5.50413036346436
"757","2021_1179_1276",2021,1179,1276,-16.11,-5.5,10.7,0,1,11.9599952697754,11.9599952697754
"758","2021_1179_1277",2021,1179,1277,0.639999999999999,7,6.30000000000001,-1.8,1,3.22470736503601,3.22470736503601
"759","2021_1179_1281",2021,1179,1281,-0.58,3.7,4.30000000000001,-1.90000000000001,1,3.37016987800598,3.37016987800598
"760","2021_1179_1287",2021,1179,1287,10.66,13.7,3.10000000000001,1.2,1,-2.91110324859619,-2.91110324859619
"761","2021_1179_1291",2021,1179,1291,19.6,18.5,-1.09999999999999,4.59999999999999,1,-9.51021862030029,-9.51021862030029
"762","2021_1179_1313",2021,1179,1313,18.31,13.3,-5,-0.900000000000006,1,-9.06492042541504,-9.06492042541504
"763","2021_1179_1314",2021,1179,1314,-5.49,3.8,9.30000000000001,-5,1,4.81366491317749,4.81366491317749
"764","2021_1179_1317",2021,1179,1317,2.85,8.59999999999999,5.7,3.7,1,0.917533695697784,0.917533695697784
"765","2021_1179_1325",2021,1179,1325,3.81,1.09999999999999,-2.69999999999999,-2.5,1,0.723659932613373,0.723659932613373
"766","2021_1179_1326",2021,1179,1326,-10.78,-8.3,2.5,-0.299999999999997,1,7.09876203536987,7.09876203536987
"767","2021_1179_1328",2021,1179,1328,-2.06,2.5,4.60000000000001,-0.900000000000006,1,3.88176321983337,3.88176321983337
"768","2021_1179_1329",2021,1179,1329,-4.18,3.90000000000001,8.10000000000001,-5.10000000000001,1,5.32982635498047,5.32982635498047
"769","2021_1179_1331",2021,1179,1331,13.42,5.3,-8.09999999999999,-5,1,-4.10070323944092,-4.10070323944092
"770","2021_1179_1332",2021,1179,1332,-3.06,-0.5,2.60000000000001,-0.400000000000006,1,4.66662788391113,4.66662788391113
"771","2021_1179_1333",2021,1179,1333,4.45,4.59999999999999,0.200000000000003,1.39999999999999,1,1.08787322044373,1.08787322044373
"772","2021_1179_1345",2021,1179,1345,-7.63,0.299999999999997,8,0.299999999999997,1,7.17863941192627,7.17863941192627
"773","2021_1179_1353",2021,1179,1353,-3.51,5.3,8.80000000000001,-1,1,4.56136512756348,4.56136512756348
"774","2021_1179_1361",2021,1179,1361,-6.64,3.2,9.80000000000001,0.700000000000003,1,6.98320245742798,6.98320245742798
"775","2021_1179_1364",2021,1179,1364,2.41,4.7,2.30000000000001,0.700000000000003,1,1.79305505752563,1.79305505752563
"776","2021_1179_1382",2021,1179,1382,-6.37,2.5,8.90000000000001,1.59999999999999,1,6.14809513092041,6.14809513092041
"777","2021_1179_1393",2021,1179,1393,-1.62,0.0999999999999943,1.7,-2.40000000000001,1,3.86424565315247,3.86424565315247
